1a. State,1b. LEA or entity name,1c. LEA ID,1f. City,2c. Fleet operator 1,2c. Fleet operator 2,3a. Number of ESBs committed ,3n. Current status of bus,3o. Batch,3p. Quarter awarded,3q. Quarter ordered,3r. Quarter delivered,3s. Quarter first operating,3t. Bus OEM,3u. Electric powertrain manufacturer,3v. Model,3w. Type,3x. Dealer,3y. Multiple funding sources used?,3z. Funding source 1,3aa. Agency administering funds 1,3z. Funding source 2,3aa. Agency administering funds 2,3z. Funding source 3,3aa. Agency administering funds 3,3z. Funding source 4,3aa. Agency administering funds 4,3ab. Dollar amount toward bus,3ac. Charging company,3ad. Charging funding source,3ae. Dollar amount toward charger
TEXAS,PRINCETON ISD,4835850,PRINCETON,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Universal EV,,
TEXAS,PRINCETON ISD,4835850,PRINCETON,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Universal EV,,
TEXAS,PRINCETON ISD,4835850,PRINCETON,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Universal EV,,
TEXAS,PRINCETON ISD,4835850,PRINCETON,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Universal EV,,
TEXAS,QUEEN CITY ISD,4836210,QUEEN CITY,,,10,Awarded,2,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,QUEEN CITY ISD,4836210,QUEEN CITY,,,10,Awarded,2,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,QUEEN CITY ISD,4836210,QUEEN CITY,,,10,Awarded,2,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,QUEEN CITY ISD,4836210,QUEEN CITY,,,10,Awarded,2,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,QUEEN CITY ISD,4836210,QUEEN CITY,,,10,Awarded,2,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SALADO ISD,4838580,SALADO,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SALADO ISD,4838580,SALADO,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SALADO ISD,4838580,SALADO,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SALADO ISD,4838580,SALADO,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SALADO ISD,4838580,SALADO,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SALADO ISD,4838580,SALADO,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SALADO ISD,4838580,SALADO,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SALADO ISD,4838580,SALADO,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SALADO ISD,4838580,SALADO,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SALADO ISD,4838580,SALADO,,,10,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SAN MARCOS CISD,4838970,SAN MARCOS,Highland Electric,,12,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SAN MARCOS CISD,4838970,SAN MARCOS,Highland Electric,,12,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SAN MARCOS CISD,4838970,SAN MARCOS,Highland Electric,,12,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SAN MARCOS CISD,4838970,SAN MARCOS,Highland Electric,,12,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SAN MARCOS CISD,4838970,SAN MARCOS,Highland Electric,,12,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,SAN MARCOS CISD,4838970,SAN MARCOS,Highland Electric,,12,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,TATUM ISD,4842240,TATUM,,,6,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Nuvve,,
TEXAS,TATUM ISD,4842240,TATUM,,,6,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Nuvve,,
WASHINGTON,Shoreline School District,5307920,SHORELINE,,,2,Operating,1,2020 Q2,2021 Q1,2022 Q2,2022 Q3,,,,,,No,VW Settlement,Washington Department of Ecology,,,,,,,,,,"$50,000 "
WASHINGTON,Shoreline School District,5307920,SHORELINE,,,2,Operating,1,2020 Q2,2021 Q1,2022 Q2,2022 Q3,,,,,,No,VW Settlement,Washington Department of Ecology,,,,,,,,,,"$50,000 "
WASHINGTON,Skamania School District,5307950,SKAMANIA,,,1,Operating,1,2022 Q1,2022 Q2,2023 Q1,2023 Q2,,,,,,No,Air Quality Clean Diesel Electric School Bus Grant Program,Washington Department of Ecology,,,,,,,,,,
WASHINGTON,Snohomish School District,5308020,SNOHOMISH,,,4,Operating,1,2020 Q2,2021 Q1,2022 Q2,2022 Q3,Blue Bird,,Vision Electric,C,,No,VW Settlement,Washington Department of Ecology,,,,,,,,,,"$50,000 "
TEXAS,TATUM ISD,4842240,TATUM,,,6,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Nuvve,,
TEXAS,TATUM ISD,4842240,TATUM,,,6,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Nuvve,,
TEXAS,TATUM ISD,4842240,TATUM,,,6,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Nuvve,,
WASHINGTON,Snoqualmie Valley School District,5308040,SNOQUALMIE,,,1,Operating,1,2020 Q2,2021 Q1,2021 Q2,2021 Q3,Blue Bird,,,D,,No,VW Settlement,Washington Department of Ecology,,,,,,,,,,"$50,000 "
VIRGINIA,Grayson County Public Schools,5101690,Independence,,,4,Operating,1,2022 Q4,2023 Q1,2023 Q3,2023 Q3,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TEXAS,TATUM ISD,4842240,TATUM,,,6,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Nuvve,,
TEXAS,VALLEY VIEW ISD,4843800,PHARR,Highland Electric,,8,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,VALLEY VIEW ISD,4843800,PHARR,Highland Electric,,8,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,VALLEY VIEW ISD,4843800,PHARR,Highland Electric,,8,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,VALLEY VIEW ISD,4843800,PHARR,Highland Electric,,8,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,VALLEY VIEW ISD,4843800,PHARR,Highland Electric,,8,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,VALLEY VIEW ISD,4843800,PHARR,Highland Electric,,8,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,VALLEY VIEW ISD,4843800,PHARR,Highland Electric,,8,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,VALLEY VIEW ISD,4843800,PHARR,Highland Electric,,8,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WEST HARDIN COUNTY CISD,4845000,SARATOGA,,,2,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Nuvve,,
TEXAS,WEST HARDIN COUNTY CISD,4845000,SARATOGA,,,2,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Nuvve,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
WASHINGTON,Sunnyside School District,5308670,SUNNYSIDE,,,1,Operating,1,2022 Q1,2022 Q2,2023 Q1,2023 Q2,,,,,,No,Air Quality Clean Diesel Electric School Bus Grant Program,Washington Department of Ecology,,,,,,,,,,
WASHINGTON,Tacoma School District,5308700,TACOMA,First Student,,18,Operating,1,2022 Q1,2023 Q2,2024 Q1,2024 Q1,IC Bus,,Electric CE,C,,No,Diesel Emissions Reduction Act (DERA) grant,Environmental Protection Agency (EPA),,,,,,,,,,
WASHINGTON,Tacoma School District,5308700,TACOMA,First Student,,18,Operating,1,2022 Q1,2023 Q2,2024 Q1,2024 Q1,IC Bus,,Electric CE,C,,No,Diesel Emissions Reduction Act (DERA) grant,Environmental Protection Agency (EPA),,,,,,,,,,
WASHINGTON,Tacoma School District,5308700,TACOMA,First Student,,18,Operating,1,2022 Q3,2023 Q2,2024 Q1,2024 Q1,IC Bus,,Electric CE,C,,Yes,Air Quality Clean Diesel Electric School Bus Grant Program,Washington Department of Ecology,Diesel Emissions Reduction Act (DERA) grant,Environmental Protection Agency (EPA),,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
TEXAS,WYLIE ISD,4846500,ABILENE,,,22,Awarded,1,2024 Q2,,,,Lion Electric,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
UTAH,Granite District,4900360,SALT LAKE CITY,,,2,Delivered,1,2024 Q2,,2024 Q3,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
UTAH,Granite District,4900360,SALT LAKE CITY,,,2,Delivered,1,2024 Q2,,2024 Q3,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
UTAH,Park City District,4900750,Park City,,,2,Delivered,1,2024 Q2,,2024 Q3,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Nuvve,,
UTAH,Park City District,4900750,Park City,,,2,Delivered,1,2024 Q2,,2024 Q3,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,Nuvve,,
UTAH,Uintah District,4901080,NAPLES,,,12,Delivered,2,2024 Q2,,2024 Q3,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
UTAH,Uintah District,4901080,NAPLES,,,12,Delivered,2,2024 Q2,,2024 Q3,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Champlain Valley Unified Union School District #56,5000396,Shelburne,Highland Electric,,8,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Champlain Valley Unified Union School District #56,5000396,Shelburne,Highland Electric,,8,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Champlain Valley Unified Union School District #56,5000396,Shelburne,Highland Electric,,8,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Grayson County Public Schools,5101690,Independence,,,4,Operating,1,2022 Q4,2023 Q1,2023 Q3,2023 Q3,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
VERMONT,Champlain Valley Unified Union School District #56,5000396,Shelburne,Highland Electric,,8,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Champlain Valley Unified Union School District #56,5000396,Shelburne,Highland Electric,,8,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Champlain Valley Unified Union School District #56,5000396,Shelburne,Highland Electric,,8,Awarded,2,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
WASHINGTON,Toppenish School District,5308970,TOPPENISH,,,6,Operating,1,2022 Q4,,2023 Q1,2023 Q1,,,,,RWC Group,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
WASHINGTON,Toppenish School District,5308970,TOPPENISH,,,6,Operating,1,2022 Q4,,2023 Q1,2023 Q1,,,,,RWC Group,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
WASHINGTON,Toppenish School District,5308970,TOPPENISH,,,6,Operating,1,2022 Q4,,2023 Q1,2023 Q1,,,,,RWC Group,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
VERMONT,River Valleys Unified School District #73,5000447,Townshend,,,1,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Arlington School District,5001830,Arlington,,,3,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Arlington School District,5001830,Arlington,,,3,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Arlington School District,5001830,Arlington,,,3,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Sandgate School District,5007170,Arlington,,,1,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,South Burlington School District,5007470,South Burlington,Highland Electric,,8,Awarded,3,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,South Burlington School District,5007470,South Burlington,Highland Electric,,8,Awarded,3,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,South Burlington School District,5007470,South Burlington,Highland Electric,,8,Awarded,3,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,South Burlington School District,5007470,South Burlington,Highland Electric,,8,Awarded,3,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Vernon School District,5008310,Vernon,Van Pool Transportation,,3,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Vernon School District,5008310,Vernon,Van Pool Transportation,,3,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VERMONT,Vernon School District,5008310,Vernon,Van Pool Transportation,,3,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Alexandria City Public Schools,5100120,Alexandria,,,17,Awarded,3,2024 Q2,,,,Thomas Built Buses,,,,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
WASHINGTON,Union Gap School District,5309150,UNION GAP,,,2,Operating,1,2022 Q1,2022 Q2,2023 Q3,2023 Q3,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Schetky Bus and Van Sales,No,Air Quality Clean Diesel Electric School Bus Grant Program,Washington Department of Ecology,,,,,,,,,,
WASHINGTON,Union Gap School District,5309150,UNION GAP,,,2,Operating,1,2022 Q1,2022 Q2,2023 Q1,2023 Q2,,,,,,No,Air Quality Clean Diesel Electric School Bus Grant Program,Washington Department of Ecology,,,,,,,,,,
WASHINGTON,University Place School District,5309180,UNIVERSITY PLACE,,,1,Operating,1,2020 Q2,2021 Q1,2022 Q2,2022 Q3,,,,,,No,VW Settlement,Washington Department of Ecology,,,,,,,,,,"$50,000 "
WASHINGTON,Valley School District,5309240,Valley,,,1,Operating,1,2022 Q1,2022 Q2,2023 Q1,2023 Q2,,,,,,No,Air Quality Clean Diesel Electric School Bus Grant Program,Washington Department of Ecology,,,,,,,,,,
WASHINGTON,Vancouver School District,5309270,VANCOUVER,,,3,Operating,1,2020 Q2,2021 Q2,2021 Q2,2021 Q2,Blue Bird,,,D,,No,VW Settlement,Washington Department of Ecology,,,,,,,,ChargePoint,,"$50,000 "
WASHINGTON,Vancouver School District,5309270,VANCOUVER,,,3,Operating,1,2020 Q2,2021 Q2,2021 Q2,2021 Q2,Blue Bird,,,D,,No,VW Settlement,Washington Department of Ecology,,,,,,,,,,"$50,000 "
WASHINGTON,Vancouver School District,5309270,VANCOUVER,,,3,Operating,1,2020 Q2,2021 Q2,2021 Q2,2021 Q2,,,,,,No,VW Settlement,Washington Department of Ecology,,,,,,,,,,"$50,000 "
WASHINGTON,Walla Walla Public Schools,5309450,WALLA WALLA,,,18,Operating,1,2022 Q1,2022 Q2,2023 Q2,2023 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Schetky Bus and Van Sales,No,Air Quality Clean Diesel Electric School Bus Grant Program,Washington Department of Ecology,,,,,,,,,,
WASHINGTON,Walla Walla Public Schools,5309450,WALLA WALLA,,,18,Operating,1,2022 Q1,2022 Q2,2023 Q1,2023 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Schetky Bus and Van Sales,No,Air Quality Clean Diesel Electric School Bus Grant Program,Washington Department of Ecology,,,,,,,,,,
WASHINGTON,Walla Walla Public Schools,5309450,WALLA WALLA,,,18,Operating,1,2022 Q1,2022 Q2,2023 Q1,2023 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Schetky Bus and Van Sales,No,Air Quality Clean Diesel Electric School Bus Grant Program,Washington Department of Ecology,,,,,,,,,,
VIRGINIA,Alexandria City Public Schools,5100120,Alexandria,,,17,Awarded,3,2024 Q2,,,,Thomas Built Buses,,,,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Arlington County Public Schools,5100270,Arlington,,,8,Awarded,3,2024 Q2,,,,Thomas Built Buses,,,,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Arlington County Public Schools,5100270,Arlington,,,8,Awarded,3,2024 Q2,,,,Thomas Built Buses,,,,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Arlington County Public Schools,5100270,Arlington,,,8,Awarded,3,2024 Q2,,,,Thomas Built Buses,,,,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Arlington County Public Schools,5100270,Arlington,,,8,Awarded,3,2024 Q2,,,,Thomas Built Buses,,,,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Arlington County Public Schools,5100270,Arlington,,,8,Awarded,3,2024 Q2,,,,Thomas Built Buses,,,,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Brunswick County Public Schools,5100480,Lawrenceville,,,5,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Brunswick County Public Schools,5100480,Lawrenceville,,,5,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Brunswick County Public Schools,5100480,Lawrenceville,,,5,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Brunswick County Public Schools,5100480,Lawrenceville,,,5,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Brunswick County Public Schools,5100480,Lawrenceville,,,5,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
VIRGINIA,Charlottesville City Public Schools,5100780,Charlottesville,,,2,Awarded,1,2024 Q2,,,,,,,,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,,,,
